proteinID_x	mutTol_0_x	mutTol_minus0_x	mutTol_plus0_x	bm_r_x	dm_r_x	proteinID_y	mutTol_0_y	mutTol_minus0_y	mutTol_plus0_y	bm_r_y	dm_r_y	Aggregation_x	length_x	Aggregation_y	length_y
G5B695	0.4369063772048847	0.7421981004070556	0.694708276797829	0.0	0.021709633649932156	O35284	0.4479025710419486	0.7537212449255751	0.6941813261163735	0.0	0.02029769959404601	0.6727839999999997	125	0.635992	125
G5BIH1	0.231353591160221	0.601864640883978	0.6294889502762431	0.0020718232044198894	0.010359116022099447	Q9DBE0	0.20528879610299233	0.592901878914405	0.6123869171885873	0.0020876826722338203	0.006263048016701462	2.800590263691684	493	3.207634888438133	493
G5ART2	0.3902439024390244	0.7023394723743156	0.6879044300647088	0.004479840716774514	0.014932802389248382	Q8VCK5	0.19594980034227039	0.6948088990302339	0.5011409013120365	0.0387906446092413	0.0017113519680547634	2.405700288184437	347	7.8830662251655665	604
G5B3T7	0.30575995940116724	0.6853590459274296	0.6204009134737376	0.0	0.002283684344075108	Q60760	0.457353745215965	0.7189721159103335	0.7383816293056314	0.0	0.0024603608529250955	2.3018520179372204	669	1.9988792270531397	621
G5C1Y4	0.32882069795427193	0.628158844765343	0.700661853188929	0.0015042117930204573	0.0024067388688327317	P80315	0.3693181818181818	0.6433080808080808	0.726010101010101	0.002840909090909091	0.003472222222222222	4.2449327433628286	565	3.9045213358070447	539
G5BZC3	0.8807106598984772	0.8807106598984772	1.0	0.0	0.015228426395939087	Q61016	0.8922305764411027	0.8922305764411027	1.0	0.0	0.015037593984962405	0.0	68	0.0	68
G5B6N0	0.4349291975724882	0.7134187457855697	0.7215104517869184	0.04248145650708024	0.014834794335805798	Q9D992	0.3513870541611625	0.7054161162483488	0.6459709379128138	0.004623513870541612	0.019815059445178335	10.330400000000004	255	4.079628906250001	256
G5BZE0	0.5116622379687039	0.7410687924416888	0.770593445527015	0.0	0.0	Q9Z0Y7	0.4488355681016232	0.7249117854622442	0.723923782639379	0.0	0.0	2.5743766122098024	1163	3.161770559210524	1216
G5ASE3	0.3374050841862001	0.699900957411687	0.6375041267745131	0.0	0.002641135688345989	Q5U4F6	0.1481634337598019	0.6430045398266612	0.5051588939331407	0.0	0.011143210895583986	2.532230916030534	524	2.2500747663551386	535
G5C6B1	0.44031482291211194	0.7201574114560559	0.7201574114560559	0.016178399650196764	0.010056843025797988	Q09014	0.44845585036972596	0.7133536320139191	0.7351022183558069	0.0034797738147020443	0.012614180078294911	2.444330749354004	387	2.4651333333333327	390
G5BJ34	0.4781788157584336	0.7071243217740033	0.7710544939844303	0.0	0.0	Q811B3	0.46343789741415853	0.7679101314116151	0.6955277660025434	0.0	0.0	3.3238912891986048	1435	3.1805937500000043	1600
G5BNL8	0.2806841046277666	0.6368209255533199	0.6438631790744467	0.06740442655935613	0.03118712273641851	Q80VJ3	0.42084168336673344	0.6643286573146293	0.7565130260521042	0.0	0.03707414829659319	2.298726744186047	172	0.6967745664739883	173
G5B1C4	0.4316326530612245	0.7024489795918367	0.7291836734693877	0.0	0.0006122448979591836	Q99LG0	0.41694011484823623	0.7042657916324856	0.7126743232157506	0.0	0.0	2.741436893203883	824	2.963989090909089	825
G5BPN0	0.6172248803827751	0.7464114832535885	0.8708133971291866	0.0	0.005980861244019139	Q80Z64	0.5282596530498042	0.7336317851147174	0.7946278679350868	0.0	0.004476776720761052	0.0522570422535211	284	0.1144	305
G5BZ89	0.3156112428039282	0.6850660345411446	0.6305452082627836	0.009481882831019302	0.002031832035218422	Q64429	0.30087664370695055	0.7088290544771446	0.5920475892298059	0.06668753913587977	0.0012523481527864746	10.081677932405558	503	12.3586335174954	543
G5B8U6	0.2038647342995169	0.6260869565217392	0.5777777777777777	0.1072463768115942	0.04541062801932367	Q9CQG1	0.16874400767018216	0.610738255033557	0.5580057526366251	0.10738255033557047	0.04793863854266539	10.30289325842696	178	10.787735955056176	178
G5B6V5	0.42012987012987013	0.7353896103896104	0.6847402597402598	0.0	0.003896103896103896	Q8BKH7	0.42597402597402595	0.7084415584415584	0.7175324675324676	0.0	0.0035714285714285713	2.910210727969348	522	2.7537547892720315	522
G5BQA2	0.3538675312644743	0.6943029180176007	0.6595646132468735	0.0	0.0111162575266327	Q9D4C1	0.3208709942481512	0.69063270336894	0.6302382908792111	0.0	0.009038619556285949	1.914088948787061	371	1.5448861985472164	413
G5B099	0.3703857320613853	0.7001244296972211	0.6702613023641643	0.01493156366652841	0.011198672749896308	Q3UAW9	0.3450268262484523	0.7111019397441188	0.6339248865043334	0.018572018159306643	0.009492364836978951	6.428723150357993	419	7.266535714285718	420
G5BA28	0.20835164835164835	0.6496703296703297	0.5586813186813187	0.0026373626373626374	0.011868131868131869	Q60899	0.23055162659123055	0.6562942008486563	0.5742574257425742	0.002828854314002829	0.01272984441301273	2.539067183462533	387	2.564341666666668	360
G5ASI1	0.25831062670299726	0.6272479564032698	0.6310626702997275	0.018528610354223433	0.020163487738419618	D3YUB6	0.3225806451612903	0.660154475238528	0.6624261699227624	0.00408905043162199	0.014993184915947297	5.497016077170417	311	3.266198938992041	377
G5ARC6	0.5290627107215105	0.7424140256237357	0.7866486850977747	0.0	0.0	Q5SV85	0.5390052356020942	0.7218586387434555	0.8171465968586388	0.0	0.0	2.446070522979398	1262	1.650626339969373	1306
G5B5C5	0.439353563139345	0.7788188773317287	0.6605346858076163	0.0	0.0	P08775	0.4174782383866241	0.7778160820477463	0.6396621563388779	0.0	0.0	2.321705076142131	1970	2.3217629441624354	1970
G5BW40	0.31867196367763906	0.6338441165342414	0.6848278471433976	0.0	0.0	Q920R0	0.2646262752446388	0.6593795544451384	0.6052467207995003	0.0	0.0	3.397907887479315	1813	4.498198667474258	1651
G5B4G2	0.5990648743424898	0.8182349503214494	0.7808299240210403	0.02396259497369959	0.004675628287551139	Q8BIZ6	0.6194062915374391	0.8568896765618077	0.7625166149756314	0.005316792202038104	0.007975188303057155	6.805789115646257	294	1.5658616187989554	383
G5BNI4	0.5187390542907181	0.8175131348511383	0.7012259194395797	0.0	0.0007005253940455342	Q91WJ0	0.42570142015933493	0.6934534118462071	0.7322480083131279	0.0	0.0006927606511950121	0.1501399176954733	486	0.0942174796747966	492
G5BMJ4	0.39762826718296224	0.6851403678606002	0.712487899322362	0.0007260406582768635	0.000484027105517909	Q8VBV4	0.2858321870701513	0.6624484181568088	0.6233837689133425	0.056121045392022006	0.0016506189821182944	1.7469618644067813	708	1.742032394366198	710
G5C8E0	0.28127313101406365	0.6247224278312361	0.6565507031828275	0.0688378978534419	0.013323464100666173	Q9D7M1	0.27420546932742057	0.6297117516629712	0.6444937176644494	0.1049519586104952	0.014042867701404288	4.89417543859649	228	4.89417543859649	228
G5B808	0.411431805319751	0.669779286926995	0.741652518392756	0.0	0.0028296547821165816	Q80US4	0.4	0.6600638977635783	0.7399361022364217	0.0	0.016613418530351438	1.539057947019868	604	0.7349256198347106	605
G5AT22	0.5732935471838866	0.7635210742260351	0.8097724729578516	0.0	0.0026109660574412533	Q9D168	0.56912701386287	0.7669539153240914	0.8021730985387786	0.0	0.003746721618583739	1.016396103896104	462	1.101325379609544	461
G5C8Z6	0.5469694353306855	0.7538421688827491	0.7931272664479364	0.0	0.0	Q9WUF3	0.5311904349332871	0.7509963611159245	0.7801940738173627	0.0	0.0	0.9830615776081432	1965	0.6244852191641185	1962
G5B5G1	0.4720965309200603	0.6928104575163399	0.7792860734037205	0.0	0.0030165912518853697	Q9ERR1	0.47434607645875254	0.6966800804828974	0.7776659959758552	0.0	0.0030181086519114686	1.1272898550724642	345	1.1272898550724642	345
G5AQW0	0.4626216280357567	0.7015267779447828	0.7610948500909738	0.0	0.0	Q9D952	0.4542866711319491	0.6991795043536504	0.7551071667782987	0.0	0.0	0.6902131603336419	2158	0.6007429975429979	2035
G5AVV5	0.2775790101371497	0.6797853309481217	0.597793679189028	0.0	0.005664877757901014	Q8BGK2	0.3589242053789731	0.6855745721271393	0.6733496332518337	0.003911980440097799	0.022004889975550123	2.3372986111111107	576	2.527807365439094	353
G5BSA5	0.363890832750175	0.6735479356193143	0.6903428971308607	0.0034989503149055285	0.004548635409377187	Q9WUM3	0.35776920378814453	0.6646790599789547	0.6930901438091898	0.004910557699052964	0.004209049456331112	4.481316872427982	486	4.604152892561984	484
G5AUD0	0.6096329792827847	0.8070249237564413	0.8026080555263435	0.0	0.0	Q8CAF4	0.6178337097988599	0.80864795095192	0.8091857588469399	0.0	0.0	0.6984193946880792	1619	0.2099338374291115	1587
G5B7P5	1.0	1.0	1.0	0.0	0.0	Q9DA57	0.5278207109737248	0.7264296754250387	0.8013910355486863	0.02009273570324575	0.00463678516228748	4.0379054054054055	222	3.8789070796460177	226
G5C9N8	0.6384915474642393	0.7741036596693294	0.8643878877949099	0.0005573100501579045	0.0	P0C6A2	0.7201264488935721	0.8136986301369863	0.9064278187565858	0.0	0.0	1.5154327548806945	922	0.3533387297633873	803
G5AYD5	0.3322914162058187	0.6511180572252946	0.6811733589805241	0.0	0.0	Q8BZN6	0.3310810810810811	0.6867816091954023	0.6442994718856788	0.0	0.0	4.9487443074003785	2108	4.533763720930232	2150
G5BY73	0.260130414531905	0.602119236143456	0.658011178388449	0.0	0.0	E9PY46	0.30928074245939674	0.6486078886310905	0.6606728538283063	0.0	0.0	6.238991769547326	1458	5.639254781420757	1464
G5C0K1	0.511137162954279	0.7265533411488863	0.7845838218053928	0.0	0.0014654161781946073	Q9D074	0.4855601396382101	0.7112027927642018	0.7743573468740083	0.0	0.004443033957473818	2.65541074523397	577	2.975793233082708	532
G5BYX1	0.6013437849944009	0.7989921612541994	0.8023516237402015	0.0	0.002799552071668533	P09450	0.5595829195630586	0.7701092353525323	0.7894736842105263	0.0	0.0024826216484607746	0.1171049180327868	305	0.1325610465116279	344
G5B7P2	0.2724358974358974	0.749465811965812	0.5229700854700855	0.17735042735042736	0.017628205128205128	P58137	0.2978039635779325	0.6995179432244242	0.5982860203535083	0.0289234065345474	0.0192822710230316	3.860196874999999	320	3.3200406249999985	320
G5BAH2	0.11485642946317104	0.7234706616729089	0.3913857677902622	0.33458177278401996	0.015605493133583021	E9Q3D4	0.2530197075651621	0.6376350921805467	0.6153846153846154	0.02161474888747616	0.03560076287349015	4.55494890510949	274	5.627941391941389	273
G5BA33	0.4423305588585018	0.7265160523186682	0.7158145065398336	0.02497027348394768	0.034482758620689655	Q9D7A6	0.4026442307692308	0.7415865384615384	0.6610576923076923	0.07091346153846154	0.026442307692307692	2.233243055555556	144	6.149430555555557	144
G5C0G4	0.2671987837324211	0.6358798935765868	0.6313188901558343	0.007221588749524895	0.004561003420752566	Q6PAC3	0.2955418908531899	0.6252882398155265	0.6702536510376633	0.0023059185242121443	0.004227517294388932	3.575545861297539	447	2.43073033707865	445
G5BJI1	0.18927125506072875	0.5445344129554656	0.6447368421052632	0.02631578947368421	0.03643724696356275	Q7TN89	0.19728915662650603	0.6114457831325302	0.5858433734939759	0.007530120481927711	0.02635542168674699	3.522482142857144	168	3.311022026431718	227
G5AWC6	0.17922948073701842	0.626465661641541	0.5527638190954773	0.17755443886097153	0.051926298157453935	Q80ZM7	0.1734375	0.634375	0.5390625	0.1828125	0.0484375	8.921607843137256	102	8.349807339449542	109
G5C7X2	0.3371732686607383	0.6498248450552412	0.6873484236054972	0.0	0.0	Q5DU37	0.34341384209458087	0.6508355321020228	0.692578309992558	0.0	0.0	4.431615384615396	2535	4.084673784104391	2529
G5ASL7	0.4674022066198596	0.765295887662989	0.7021063189568706	0.031093279839518557	0.02106318956870612	Q8VHH8	0.5095477386934674	0.8080402010050252	0.7015075376884422	0.011055276381909548	0.01507537688442211	5.434105882352942	170	5.218733727810651	169
G5BKT1	0.5189281156954487	0.7018290089323692	0.8170991067630795	0.0	0.002552105487026797	Q9Z1A1	0.5337634408602151	0.7088172043010753	0.8249462365591398	0.0	0.0025806451612903226	1.4216359102244387	401	1.4234911838790925	397
G5BM46	0.0	1.0	0.0	0.0	0.0	Q80SY6	0.2861163227016886	0.6327392120075047	0.6533771106941839	0.006566604127579738	0.010787992495309569	3.512175637393768	355	3.0253555555555547	360
G5BQL0	0.5569266205988812	0.8071734123066798	0.7497532082922014	0.0	0.0	Q8BM75	0.5600794438927508	0.7727337210951908	0.78734572279756	0.0	0.0	1.1299268292682922	1025	2.275233164983164	1188
G5BJJ2	0.5778027746531683	0.7487814023247095	0.829021372328459	0.0	0.0011248593925759281	Q64092	0.5696391291380853	0.7396361467342678	0.8300029824038174	0.0	0.0	0.5208612334801762	454	1.5551276223776227	572
G5C529	0.4146014735432016	0.7441393168117884	0.6704621567314133	0.016075016744809108	0.01942397856664434	Q9D084	0.34813925570228094	0.6866746698679472	0.6614645858343338	0.0	0.021608643457382955	6.266109375	256	0.4179084507042251	142
G5BEA7	0.44496687326351786	0.7174609959393032	0.7275058773242146	0.0	0.0	Q60610	0.4381926683716965	0.7137681159420289	0.7244245524296675	0.0	0.0	2.286302515723271	1590	2.3819321181646766	1591
G5B9X3	0.5529001742593975	0.740353497635051	0.8125466766243465	0.0	0.0	Q6NS69	0.6401930671347082	0.7731461167178587	0.8670469504168495	0.0	0.00043878894251864854	0.770123726346434	687	0.7281410256410259	780
G5AYM5	1.0	1.0	1.0	0.0	0.0	E9PY43	0.46455889852116267	0.7113717491075982	0.7531871494135645	0.008669046404895462	0.006629270780214177	3.5452794117647057	340	4.774141566265059	332
G5C9R0	0.39488409272581937	0.6806554756195043	0.7142286171063149	0.0035971223021582736	0.011191047162270184	Q570Y9	0.409334985543164	0.7116893845518381	0.6976456009913259	0.006195786864931847	0.011565468814539447	2.7230399061032875	426	2.8177555012224933	409
G5APY6	0.3119047619047619	0.6632653061224489	0.648639455782313	0.007482993197278911	0.002380952380952381	Q9Z265	0.44218113444061424	0.682858038232529	0.7593230962080852	0.005954246317768724	0.0	5.878217821782178	505	5.953937728937736	546
G5B6Q7	0.3139240506329114	0.6569620253164556	0.6569620253164556	0.05189873417721519	0.04177215189873418	P45878	0.34875	0.72875	0.62	0.0675	0.04125	9.888181159420288	138	11.474378571428565	140
G5BIW2	0.3508566064304154	0.6719080028162403	0.6789486036141751	0.011030274583431119	0.0011734334663224596	S4R1M9	0.43287243532560216	0.7060660124888493	0.7268064228367529	0.0	0.0011150758251561106	3.889633241758235	728	2.1128642297650138	766
G5AUL1	0.38146167557932265	0.6470588235294118	0.7344028520499108	0.015151515151515152	0.025846702317290554	Q9Z309	0.33481349911190056	0.6323268206039077	0.7024866785079928	0.014209591474245116	0.03019538188277087	1.5388556149732628	187	1.7679893048128348	187
G5BKM8	0.12465627864344637	0.6228230980751605	0.501833180568286	0.015123739688359304	0.015582034830430797	Q8R574	0.12224264705882353	0.6346507352941176	0.4875919117647059	0.015165441176470588	0.015165441176470588	7.296902439024385	369	7.276869918699179	369
G5BRC2	0.21476510067114093	0.6097057305110997	0.6050593701600413	0.010841507485802787	0.01858544140423335	Q63844	0.27047366091190794	0.649402390438247	0.621071270473661	0.007525453740593183	0.012837538733953076	3.602695384615384	325	3.076218421052631	380
G5BPZ0	0.283507496592458	0.607451158564289	0.676056338028169	0.011358473421172195	0.010904134484325307	Q3TDN2	0.25267175572519085	0.6041984732824427	0.648473282442748	0.01870229007633588	0.009541984732824428	5.507207999999996	375	8.139743820224721	445
G5C3S2	0.31831187410586553	0.6494992846924177	0.6688125894134478	0.002145922746781116	0.006437768240343348	Q8BGE6	0.3081570996978852	0.6081139404402244	0.7000431592576608	0.0	0.0146741476046612	4.0022631578947365	475	3.63631806615776	393
G5BVS6	0.5175831956573047	0.7715364644795846	0.7460467311777201	0.003068208638187397	0.0002360160490913382	Q9CWW7	0.5112531969309463	0.7915601023017903	0.719693094629156	0.0	0.0007672634271099745	1.9567729805013931	718	0.8212909090909086	660
G5C4S4	0.5059045819555975	0.7557864903164856	0.7501180916391119	0.10439300897496458	0.00803023145961266	Q9CZW6	0.5019157088122606	0.7236590038314177	0.7782567049808429	0.007662835249042145	0.0028735632183908046	3.968980821917808	365	3.154392757660169	359
G5BL02	0.24545454545454545	0.7227272727272728	0.5227272727272727	0.2688311688311688	0.007142857142857143	Q9DCC3	0.4014388489208633	0.7330935251798562	0.6683453237410072	0.027338129496402876	0.010071942446043165	10.57657462686567	268	9.491438016528924	242
G5B0C4	0.5971910112359551	0.7601123595505618	0.8370786516853933	0.0011235955056179776	0.0011235955056179776	O88935	0.5625300625300625	0.7712842712842712	0.7912457912457912	0.0	0.0007215007215007215	2.418975206611572	605	1.841243626062324	706
G5ASS0	0.422554347826087	0.7364130434782609	0.686141304347826	0.033967391304347824	0.04483695652173913	Q9CQE3	0.4399421128798842	0.7134587554269175	0.7264833574529667	0.0361794500723589	0.05065123010130246	1.4773769230769234	130	1.5042749999999998	120
G5B0Q4	0.22237474262182566	0.664378860672615	0.5579958819492107	0.06108442004118051	0.02127659574468085	Q99JI4	0.29597197898423816	0.6519264448336253	0.6440455341506129	0.024956217162872153	0.009194395796847636	12.881791164658638	249	10.262629820051416	389
G5BP03	0.42240975152367555	0.7032348804500703	0.7191748710736052	0.0	0.0023441162681669013	Q9JMB0	0.43752902926149556	0.7157454714352067	0.7217835578262889	0.0	0.005109150023223409	0.5166301369863019	365	0.9567677595628422	366
G5BT75	0.3718171753914281	0.6860667404712952	0.6857504349201329	0.0	0.0	Q9Z280	0.40290266603565233	0.7092601356680864	0.6936425303675658	0.0	0.0	3.9260651162790734	1075	3.382153631284921	1074
G5C2C6	0.40194109772423026	0.7208835341365462	0.6810575635876841	0.006693440428380187	0.002677376171352075	O08749	0.39469264360094053	0.6996976822304333	0.6949949613705072	0.0047027208599261005	0.002015451797111186	3.1981728880157148	509	3.3217092337917475	509
G5BX75	0.48641975308641977	0.6790123456790124	0.8074074074074075	0.0	0.02962962962962963	Q91VR8	0.4396355353075171	0.6674259681093394	0.7722095671981777	0.0	0.025056947608200455	0.0415652173913043	69	0.0909866666666666	75
G5AMF4	0.25051166598444535	0.6553417928776095	0.5951698731068359	0.009005321326238231	0.011051985264019648	P53798	0.248371335504886	0.6693811074918566	0.5789902280130294	0.011807817589576547	0.011807817589576547	9.161031400966184	414	9.78691346153846	416
G5ASV5	0.2166297935103245	0.5864675516224189	0.6301622418879056	0.00018436578171091445	0.00018436578171091445	Q3TXS7	0.18343090296256875	0.598545325527763	0.5848855774348057	0.0	0.00017739932588256165	6.417855895196507	916	6.292620146904519	953
G5C0Q2	0.557580559957739	0.7535657686212361	0.8040147913365029	0.0	0.0013206550449022716	Q91XI1	0.5117962466487935	0.7235924932975871	0.7882037533512064	0.0	0.0013404825737265416	0.8217038759689921	645	1.399094191522763	637
G5AL72	0.1847187237615449	0.6213266162888329	0.563392107472712	0.030226700251889168	0.03442485306465155	Q8BZB2	0.15785054575986565	0.5751469353484466	0.5827036104114189	0.09151973131821999	0.037783375314861464	4.148049019607845	204	3.907666666666668	204
G5C562	0.4783156127588137	0.7197817571348629	0.7585338556239507	0.0	0.0	Q66T02	0.37288676236044654	0.7068580542264753	0.6660287081339713	0.0001594896331738437	0.0	3.53452493867539	1223	4.045041938490215	1073
G5BA36	0.37138657520823126	0.7084762371386575	0.6629103380695738	0.009799118079372856	0.011268985791278784	Q64527	0.3780782230806374	0.7344278126508933	0.6436504104297441	0.05263157894736842	0.01158860453887011	4.884338108882515	349	3.218418079096045	354
G5ALQ3	0.4351648351648352	0.7824175824175824	0.6527472527472528	0.0	0.0	Q7TNC6	0.4279141104294479	0.7809977397481433	0.6469163706813045	0.0	0.0	1.898921959095804	1858	1.2772575757575757	2112
G5B338	0.2581356867071153	0.6530612244897959	0.6050744622173193	0.022614451185879757	0.028681742967457253	D3Z6W3	0.21606948968512488	0.6552660152008686	0.5608034744842563	0.021172638436482084	0.024429967426710098	5.936237179487176	312	4.949031545741325	317
G5BG71	0.30978466188137516	0.6747261050245561	0.635058556856819	0.0018889308651303363	0.005289006422364941	Q810I2	0.2795358649789029	0.6613924050632911	0.6181434599156118	0.0014064697609001407	0.003867791842475387	2.020862527716187	451	2.3683830227743288	483
G5B8P8	0.6789538519852175	0.839097886856818	0.8398559651283996	0.0	0.0	E9PYL2	0.6871470712178677	0.8407079646017699	0.8464391066160978	0.0	0.0	0.1257830658550082	1807	0.1058633906633906	2035
G5BJ29	0.48156301596037426	0.7600440286186021	0.7215189873417721	0.0	0.009356081452944413	P70271	0.5105506948018528	0.7678847143592383	0.7426659804426146	0.0	0.00977869274318065	0.8673311688311688	308	0.8091878787878782	330
G5B4A5	0.31834662799129804	0.6838288614938361	0.6345177664974619	0.001692047377326565	0.0019337684312303602	Q91WC0	0.3186781609195402	0.6459770114942529	0.6727011494252874	0.0	0.0028735632183908046	3.597056737588647	705	3.043367003367004	594
G5BQF2	0.27435064935064934	0.6363636363636364	0.637987012987013	0.021103896103896104	0.025974025974025976	Q78YZ6	0.3680649526387009	0.6495263870094723	0.7185385656292287	0.0	0.012178619756427604	5.944609523809522	105	0.1006719999999999	125
G5BXX5	0.3692357304095453	0.6988068365043534	0.6704288939051919	0.003869719445340213	0.003869719445340213	D3Z6P0	0.27585089141004865	0.7760129659643435	0.49983792544570504	0.018476499189627228	0.002593192868719611	7.575413988657845	529	9.495538899430748	527
G5BU00	0.0	1.0	0.0	0.0	0.0	Q8C0I1	0.4104260386345594	0.7078592220164065	0.7025668166181529	0.0005292405398253506	0.0007938608097380259	4.084484265734265	572	3.803117829457365	645
G5B1R3	0.3738665803108808	0.6913860103626943	0.6824805699481865	0.0	0.0	Q9JME5	0.3861526357199056	0.6889063729346971	0.6972462627852085	0.0	0.0	6.868257142857138	1050	6.623319778188538	1082
G5BFY2	0.4904601571268238	0.7241863075196409	0.7662738496071829	0.0	0.0008417508417508417	Q9D2H9	0.49284199363732767	0.693796394485684	0.7990455991516436	0.0	0.0002651113467656416	0.6165406301824211	603	0.8651529968454255	634
G5B7T5	0.45721554116558744	0.7333487511563367	0.7238667900092507	0.004856614246068455	0.0	Q8C0I4	0.5084887864179417	0.7333892265772375	0.7750995598407042	0.0037727939635296584	0.0	1.8776302864938583	733	1.700381188118812	808
G5AR66	0.3478066248880931	0.7154879140555058	0.6323187108325873	0.0	0.0	E9PUR0	0.012885041272397826	0.21072411247567277	0.8021609287967251	0.0	0.0	1.9497484243697472	1904	2.3725800627943503	2548
G5BSJ2	0.5907846715328468	0.7550182481751825	0.8357664233576643	0.0	0.0009124087591240876	Q9CQL2	0.5118043844856661	0.7381956155143339	0.7736087689713322	0.0	0.0012647554806070826	0.0478510638297872	376	0.902880893300248	403
G5BQQ6	0.5086206896551724	0.731924360400445	0.7766963292547274	0.004449388209121246	0.002502780867630701	Q5U3K5	0.5532662140014049	0.7679700304378366	0.7852961835635682	0.0	0.0011706860220088973	2.2614950980392168	612	1.3604441379310346	725
G5B3E3	0.5545017182130584	0.774020618556701	0.7804810996563574	0.0	0.0	A2AHJ4	0.40264308803955123	0.7575584711922418	0.6450846168473093	0.0	0.0	1.5680690208667722	1246	2.7197481934408017	1799
G5BLJ9	0.6312154696132597	0.8176795580110497	0.81353591160221	0.0	0.003453038674033149	Q8C1S0	0.6595155709342561	0.8304498269896193	0.8290657439446367	0.0	0.0034602076124567475	0.3830740740740743	243	0.3757336065573771	244
G5CBL9	0.5775054073540015	0.8085796683489546	0.7689257390050469	0.0	0.005767844268204758	E9Q6W4	0.5800153139356815	0.7879019908116386	0.7921133231240429	0.002297090352220521	0.003445635528330781	0.3875771670190273	473	1.870761797752809	445
G5C2F2	0.15555555555555556	0.6444444444444445	0.5111111111111111	0.13174603174603175	0.04126984126984127	P01326	0.3522012578616352	0.6745283018867925	0.6776729559748428	0.0959119496855346	0.04716981132075472	10.545809090909092	110	8.3657	110
G5B8D2	0.021195039458850057	0.05969560315670801	0.9614994363021421	0.0	0.0	F8VQ05	0.029471544715447155	0.0741869918699187	0.9552845528455285	0.0	0.0	6.334266755142677	3014	6.519584968407058	3007
G5C6X7	0.4569045412418906	0.7757182576459685	0.6811862835959221	0.023169601482854494	0.014828544949026877	Q9QYY7	0.5598130841121496	0.7785046728971963	0.7813084112149533	0.02336448598130841	0.009345794392523364	3.991608695652172	184	3.736146739130433	184
G5AWH1	0.5077380952380952	0.6994047619047619	0.8083333333333333	0.008928571428571428	0.019642857142857142	Q80XC2	0.3047844063792085	0.6361488481984643	0.6686355581807443	0.010632014176018901	0.02303603071470762	2.6721937716262976	289	3.1083482758620664	290
G5BLN0	0.3265884257385674	0.7159044921084581	0.6106839336301093	0.0	0.00020234722784297855	Q8BPM2	0.318282159341762	0.7057997190447521	0.6124824402970098	0.0014047762392133253	0.0004013646397752358	4.830570921985814	846	4.808625737898469	847
G5B6H7	0.2509942554131684	0.6498011489173663	0.601193106495802	0.0	0.0	Q8R554	0.4258100147275405	0.7144698085419735	0.711340206185567	0.0	0.0	2.7381716514954477	769	2.294515118790499	926
G5B9G5	0.39950576606260296	0.7063426688632619	0.693163097199341	0.0	0.004942339373970346	E0CXC2	0.38810939357907254	0.7008323424494649	0.6872770511296076	0.0	0.0004756242568370987	0.1421937799043062	418	0.2843810848400555	719
G5BZ14	0.5060591371788657	0.6897721764420747	0.8162869607367911	0.0116335433834222	0.004362578768783325	Q9ES03	0.48316755929609795	0.7383320581484315	0.7448355011476664	0.0034429992348890587	0.00306044376434583	2.626954415954416	351	2.4097999999999997	445
G5BQY5	0.49391918399372303	0.774029030992546	0.719890153001177	0.0239309533150255	0.002746174970576697	Q501P1	0.481266898416377	0.7609115488605639	0.720355349555813	0.0019312475859405175	0.000772499034376207	3.829596330275227	436	2.967311363636365	440
G5CBJ9	0.2845528455284553	0.6555254441433304	0.6290274013851249	0.0	0.0036133694670280035	Q9EQF6	0.27647412755716005	0.6398916967509025	0.6365824308062575	0.0	0.0036101083032490976	2.8977996453900685	564	2.7060904255319125	564
G5B3M3	0.2640213658908813	0.6619610835558947	0.6020602823349867	0.03166730255627623	0.01030141167493323	Q61456	0.28444444444444444	0.6428282828282829	0.6416161616161616	0.029494949494949494	0.01090909090909091	6.933136160714282	448	7.13542517814727	421
G5BV73	0.3585682610072854	0.7348748812163446	0.6236933797909407	0.0	0.004117833386126069	Q9CXJ1	0.391304347826087	0.7134387351778656	0.6778656126482213	0.0	0.0036231884057971015	1.683267527675277	542	1.417642447418737	523
G5AVJ7	0.23976172747580043	0.6046165301563663	0.6351451973194341	0.02084884586746091	0.026061057334326135	Q8K4T5	0.2877030162412993	0.6419180201082754	0.645784996133024	0.03557617942768755	0.03557617942768755	5.828406113537117	229	6.935886363636364	220
E3VX52	0.5271317829457365	0.7151162790697675	0.812015503875969	0.0	0.01937984496124031	P23927	0.5121241513094084	0.7332686711930165	0.7788554801163918	0.0	0.01745877788554801	0.1358857142857142	175	0.1397714285714285	175
G5C4S2	0.7096615988229524	0.8540951446787641	0.8555664541441883	0.0	0.0	D3Z623	0.6991933385376008	0.8397085610200364	0.8594847775175644	0.0	0.0	0.0433141210374639	694	0.1155154320987654	648
G5C3A1	0.5456984739225222	0.7563307060204595	0.7893677679020628	0.0	0.0	Q8VHJ7	0.5482463500587347	0.7538177546568217	0.794428595401913	0.0	0.0	0.4907773399014777	1015	0.4897603550295855	1014
G5AST7	0.438808087974459	0.7155019510464704	0.7233061369279886	0.001418942887548776	0.0031926214969847464	Q91YI6	0.4051846590909091	0.6747159090909091	0.73046875	0.0014204545454545455	0.002840909090909091	4.620704545454546	484	4.103619834710744	484
G5AUX4	0.32125984251968503	0.6677165354330709	0.6535433070866141	0.01732283464566929	0.01889763779527559	P62317	0.3701578192252511	0.7144906743185079	0.6556671449067432	0.015781922525107604	0.014347202295552367	4.879268518518518	108	4.465423728813559	118
